Rest_id,D_ID,D_type,volume,Maker,D_name,Price
530,3,beer,0.4,carlsberg,blanc 1664,65
530,20,cider,0.275,smirnoff,smirnoff ice,55
531,5,beer,0.4,diageo,guinness,55
531,4,beer,0.4,carlsberg,tuborg,20
532,2,beer,0.5,carlsberg,tuborg classic,60
532,10,shot,0.02,underberg,underberg,25
532,23,cider,0.275,diageo,bacardi breezer,55
532,22,cider,0.275,carlsberg,somersby,30
533,2,beer,0.4,carlsberg,tuborg classic,45
533,23,cider,0.275,diageo,bacardi breezer,39
533,6,beer,0.5,hancock,høker,50
533,22,cider,0.275,carlsberg,somersby,39
533,5,beer,0.4,diageo,guinness,50
534,23,cider,0.275,diageo,bacardi breezer,55
534,2,beer,0.4,carlsberg,tuborg classic,45
534,20,cider,0.275,smirnoff,smirnoff ice,55
534,3,beer,0.5,carlsberg,blanc 1664,40
535,6,beer,0.4,hancock,høker,65
535,22,cider,0.275,carlsberg,somersby,55
535,21,cider,0.275,cult,mokai,30
535,3,beer,0.5,carlsberg,blanc 1664,55
535,20,cider,0.275,smirnoff,smirnoff ice,39
535,1,beer,0.4,carlsberg,carlsberg,45
536,20,cider,0.275,smirnoff,smirnoff ice,39
536,10,shot,0.02,underberg,underberg,25
536,1,beer,0.4,carlsberg,carlsberg,55
536,22,cider,0.275,carlsberg,somersby,30
537,5,beer,0.4,diageo,guinness,50
537,3,beer,0.5,carlsberg,blanc 1664,40
537,2,beer,0.4,carlsberg,tuborg classic,40
538,23,cider,0.275,diageo,bacardi breezer,39
538,1,beer,0.5,carlsberg,carlsberg,60
538,22,cider,0.275,carlsberg,somersby,55
538,6,beer,0.5,hancock,høker,60
538,5,beer,0.5,diageo,guinness,55
538,4,beer,0.5,carlsberg,tuborg,50
538,3,beer,0.4,carlsberg,blanc 1664,40
539,21,cider,0.275,cult,mokai,55
539,23,cider,0.275,diageo,bacardi breezer,50
539,5,beer,0.4,diageo,guinness,60
539,1,beer,0.4,carlsberg,carlsberg,40
539,22,cider,0.275,carlsberg,somersby,30
539,20,cider,0.275,smirnoff,smirnoff ice,39
540,23,cider,0.275,diageo,bacardi breezer,30
540,2,beer,0.4,carlsberg,tuborg classic,55
540,20,cider,0.275,smirnoff,smirnoff ice,39
540,4,beer,0.4,carlsberg,tuborg,50
540,21,cider,0.275,cult,mokai,55
540,5,beer,0.4,diageo,guinness,60
540,6,beer,0.4,hancock,høker,40
541,10,shot,0.02,underberg,underberg,25
541,3,beer,0.5,carlsberg,blanc 1664,40
542,23,cider,0.275,diageo,bacardi breezer,50
542,20,cider,0.275,smirnoff,smirnoff ice,45
542,5,beer,0.5,diageo,guinness,60
543,2,beer,0.4,carlsberg,tuborg classic,45
543,4,beer,0.5,carlsberg,tuborg,55
543,1,beer,0.4,carlsberg,carlsberg,20
544,1,beer,0.4,carlsberg,carlsberg,40
544,21,cider,0.275,cult,mokai,39
545,1,beer,0.5,carlsberg,carlsberg,50
545,6,beer,0.5,hancock,høker,50
545,22,cider,0.275,carlsberg,somersby,55
545,3,beer,0.5,carlsberg,blanc 1664,50
545,23,cider,0.275,diageo,bacardi breezer,39
545,4,beer,0.4,carlsberg,tuborg,40
545,5,beer,0.4,diageo,guinness,55
546,2,beer,0.5,carlsberg,tuborg classic,50
546,4,beer,0.4,carlsberg,tuborg,50
546,20,cider,0.275,smirnoff,smirnoff ice,50
547,2,beer,0.4,carlsberg,tuborg classic,20
547,5,beer,0.5,diageo,guinness,60
547,3,beer,0.4,carlsberg,blanc 1664,55
547,22,cider,0.275,carlsberg,somersby,50
547,6,beer,0.4,hancock,høker,50
547,20,cider,0.275,smirnoff,smirnoff ice,45
547,10,shot,0.02,underberg,underberg,30
548,21,cider,0.275,cult,mokai,55
548,22,cider,0.275,carlsberg,somersby,55
548,3,beer,0.4,carlsberg,blanc 1664,65
548,1,beer,0.4,carlsberg,carlsberg,55
548,23,cider,0.275,diageo,bacardi breezer,39
548,5,beer,0.4,diageo,guinness,65
548,10,shot,0.02,underberg,underberg,25
549,1,beer,0.4,carlsberg,carlsberg,60
549,5,beer,0.4,diageo,guinness,55
549,6,beer,0.5,hancock,høker,60
549,20,cider,0.275,smirnoff,smirnoff ice,45
549,10,shot,0.02,underberg,underberg,25
549,4,beer,0.4,carlsberg,tuborg,45
550,23,cider,0.275,diageo,bacardi breezer,55
550,20,cider,0.275,smirnoff,smirnoff ice,50
550,10,shot,0.02,underberg,underberg,30
551,6,beer,0.5,hancock,høker,60
551,21,cider,0.275,cult,mokai,39
551,20,cider,0.275,smirnoff,smirnoff ice,55
552,6,beer,0.5,hancock,høker,55
552,1,beer,0.5,carlsberg,carlsberg,45
552,22,cider,0.275,carlsberg,somersby,39
552,10,shot,0.02,underberg,underberg,35
552,20,cider,0.275,smirnoff,smirnoff ice,39
553,2,beer,0.5,carlsberg,tuborg classic,20
553,4,beer,0.5,carlsberg,tuborg,55
553,10,shot,0.02,underberg,underberg,35
554,5,beer,0.5,diageo,guinness,65
554,4,beer,0.5,carlsberg,tuborg,60
554,10,shot,0.02,underberg,underberg,25
554,20,cider,0.275,smirnoff,smirnoff ice,30
554,3,beer,0.4,carlsberg,blanc 1664,50
554,1,beer,0.4,carlsberg,carlsberg,55
555,20,cider,0.275,smirnoff,smirnoff ice,50
555,10,shot,0.02,underberg,underberg,30
555,5,beer,0.5,diageo,guinness,40
555,6,beer,0.5,hancock,høker,40
555,2,beer,0.5,carlsberg,tuborg classic,45
555,21,cider,0.275,cult,mokai,30
555,3,beer,0.4,carlsberg,blanc 1664,50
556,20,cider,0.275,smirnoff,smirnoff ice,55
556,10,shot,0.02,underberg,underberg,35
556,1,beer,0.4,carlsberg,carlsberg,50
556,5,beer,0.4,diageo,guinness,65
556,6,beer,0.4,hancock,høker,65
556,23,cider,0.275,diageo,bacardi breezer,50
557,1,beer,0.5,carlsberg,carlsberg,55
557,5,beer,0.5,diageo,guinness,40
557,3,beer,0.4,carlsberg,blanc 1664,55
557,2,beer,0.4,carlsberg,tuborg classic,60
558,1,beer,0.4,carlsberg,carlsberg,20
558,4,beer,0.5,carlsberg,tuborg,55
558,5,beer,0.5,diageo,guinness,40
558,2,beer,0.4,carlsberg,tuborg classic,40
558,23,cider,0.275,diageo,bacardi breezer,45
558,21,cider,0.275,cult,mokai,55
558,6,beer,0.4,hancock,høker,50
559,2,beer,0.4,carlsberg,tuborg classic,50
559,22,cider,0.275,carlsberg,somersby,55
559,20,cider,0.275,smirnoff,smirnoff ice,45
559,5,beer,0.4,diageo,guinness,55
559,1,beer,0.5,carlsberg,carlsberg,20
560,4,beer,0.4,carlsberg,tuborg,60
560,6,beer,0.4,hancock,høker,60
560,5,beer,0.4,diageo,guinness,50
560,21,cider,0.275,cult,mokai,39
561,20,cider,0.275,smirnoff,smirnoff ice,55
561,6,beer,0.4,hancock,høker,50
561,5,beer,0.5,diageo,guinness,65
561,1,beer,0.5,carlsberg,carlsberg,45
561,22,cider,0.275,carlsberg,somersby,55
561,3,beer,0.4,carlsberg,blanc 1664,65
562,2,beer,0.4,carlsberg,tuborg classic,60
562,6,beer,0.5,hancock,høker,65
562,3,beer,0.5,carlsberg,blanc 1664,55
562,5,beer,0.4,diageo,guinness,40
562,22,cider,0.275,carlsberg,somersby,30
563,20,cider,0.275,smirnoff,smirnoff ice,55
563,10,shot,0.02,underberg,underberg,30
563,1,beer,0.4,carlsberg,carlsberg,50
564,10,shot,0.02,underberg,underberg,30
564,21,cider,0.275,cult,mokai,55
564,22,cider,0.275,carlsberg,somersby,45
564,20,cider,0.275,smirnoff,smirnoff ice,55
564,2,beer,0.5,carlsberg,tuborg classic,50
564,3,beer,0.4,carlsberg,blanc 1664,60
564,23,cider,0.275,diageo,bacardi breezer,45
565,21,cider,0.275,cult,mokai,30
565,23,cider,0.275,diageo,bacardi breezer,45
565,22,cider,0.275,carlsberg,somersby,45
565,6,beer,0.5,hancock,høker,60
565,5,beer,0.4,diageo,guinness,50
566,2,beer,0.4,carlsberg,tuborg classic,55
566,1,beer,0.4,carlsberg,carlsberg,60
566,22,cider,0.275,carlsberg,somersby,30
567,2,beer,0.4,carlsberg,tuborg classic,50
567,22,cider,0.275,carlsberg,somersby,30
567,4,beer,0.4,carlsberg,tuborg,20
567,21,cider,0.275,cult,mokai,55
567,6,beer,0.4,hancock,høker,65
567,10,shot,0.02,underberg,underberg,25
568,10,shot,0.02,underberg,underberg,25
568,3,beer,0.5,carlsberg,blanc 1664,60
568,5,beer,0.5,diageo,guinness,55
568,6,beer,0.4,hancock,høker,55
569,4,beer,0.5,carlsberg,tuborg,55
569,6,beer,0.4,hancock,høker,60
569,5,beer,0.5,diageo,guinness,40
569,10,shot,0.02,underberg,underberg,35
569,20,cider,0.275,smirnoff,smirnoff ice,45
570,21,cider,0.275,cult,mokai,39
570,4,beer,0.4,carlsberg,tuborg,20
570,2,beer,0.4,carlsberg,tuborg classic,55
570,23,cider,0.275,diageo,bacardi breezer,30
570,20,cider,0.275,smirnoff,smirnoff ice,50
571,5,beer,0.5,diageo,guinness,65
571,22,cider,0.275,carlsberg,somersby,55
571,2,beer,0.5,carlsberg,tuborg classic,55
571,6,beer,0.5,hancock,høker,55
571,10,shot,0.02,underberg,underberg,30
572,23,cider,0.275,diageo,bacardi breezer,50
572,10,shot,0.02,underberg,underberg,30
572,1,beer,0.4,carlsberg,carlsberg,20
572,5,beer,0.5,diageo,guinness,50
572,4,beer,0.5,carlsberg,tuborg,50
572,20,cider,0.275,smirnoff,smirnoff ice,39
573,3,beer,0.5,carlsberg,blanc 1664,55
573,10,shot,0.02,underberg,underberg,25
573,20,cider,0.275,smirnoff,smirnoff ice,30
574,1,beer,0.5,carlsberg,carlsberg,60
574,10,shot,0.02,underberg,underberg,35
574,5,beer,0.5,diageo,guinness,60
574,20,cider,0.275,smirnoff,smirnoff ice,39
574,21,cider,0.275,cult,mokai,50
575,6,beer,0.5,hancock,høker,65
575,3,beer,0.4,carlsberg,blanc 1664,40
575,20,cider,0.275,smirnoff,smirnoff ice,39
575,23,cider,0.275,diageo,bacardi breezer,30
575,2,beer,0.4,carlsberg,tuborg classic,50
576,1,beer,0.5,carlsberg,carlsberg,55
576,21,cider,0.275,cult,mokai,45
576,20,cider,0.275,smirnoff,smirnoff ice,45
576,3,beer,0.4,carlsberg,blanc 1664,50
576,2,beer,0.4,carlsberg,tuborg classic,20
576,4,beer,0.4,carlsberg,tuborg,55
576,5,beer,0.5,diageo,guinness,55
577,4,beer,0.4,carlsberg,tuborg,60
577,6,beer,0.5,hancock,høker,65
577,3,beer,0.5,carlsberg,blanc 1664,50
578,6,beer,0.4,hancock,høker,40
578,5,beer,0.4,diageo,guinness,50
578,4,beer,0.4,carlsberg,tuborg,40
578,10,shot,0.02,underberg,underberg,25
578,3,beer,0.5,carlsberg,blanc 1664,55
579,5,beer,0.4,diageo,guinness,40
579,6,beer,0.4,hancock,høker,60
579,23,cider,0.275,diageo,bacardi breezer,30
579,3,beer,0.5,carlsberg,blanc 1664,55
579,10,shot,0.02,underberg,underberg,30
579,2,beer,0.4,carlsberg,tuborg classic,45
579,4,beer,0.5,carlsberg,tuborg,55
580,3,beer,0.5,carlsberg,blanc 1664,65
580,2,beer,0.4,carlsberg,tuborg classic,60
580,10,shot,0.02,underberg,underberg,35
581,10,shot,0.02,underberg,underberg,30
581,1,beer,0.4,carlsberg,carlsberg,40
581,2,beer,0.4,carlsberg,tuborg classic,45
582,5,beer,0.4,diageo,guinness,60
582,21,cider,0.275,cult,mokai,50
582,4,beer,0.5,carlsberg,tuborg,40
582,22,cider,0.275,carlsberg,somersby,39
582,10,shot,0.02,underberg,underberg,25
583,5,beer,0.4,diageo,guinness,40
583,3,beer,0.4,carlsberg,blanc 1664,60
583,23,cider,0.275,diageo,bacardi breezer,50
583,1,beer,0.5,carlsberg,carlsberg,40
583,20,cider,0.275,smirnoff,smirnoff ice,50
583,22,cider,0.275,carlsberg,somersby,55
583,6,beer,0.5,hancock,høker,40
584,3,beer,0.4,carlsberg,blanc 1664,55
584,4,beer,0.4,carlsberg,tuborg,20
584,5,beer,0.5,diageo,guinness,60
584,6,beer,0.4,hancock,høker,65
584,21,cider,0.275,cult,mokai,45
584,2,beer,0.5,carlsberg,tuborg classic,45
585,5,beer,0.4,diageo,guinness,65
585,1,beer,0.4,carlsberg,carlsberg,60
585,10,shot,0.02,underberg,underberg,30
585,2,beer,0.4,carlsberg,tuborg classic,20
585,6,beer,0.5,hancock,høker,55
585,4,beer,0.4,carlsberg,tuborg,50
585,20,cider,0.275,smirnoff,smirnoff ice,50
586,5,beer,0.5,diageo,guinness,55
586,1,beer,0.4,carlsberg,carlsberg,55
586,4,beer,0.5,carlsberg,tuborg,20
586,23,cider,0.275,diageo,bacardi breezer,50
587,1,beer,0.5,carlsberg,carlsberg,45
587,20,cider,0.275,smirnoff,smirnoff ice,45
587,10,shot,0.02,underberg,underberg,30
587,2,beer,0.5,carlsberg,tuborg classic,20
587,3,beer,0.4,carlsberg,blanc 1664,50
587,21,cider,0.275,cult,mokai,45
588,10,shot,0.02,underberg,underberg,35
588,5,beer,0.4,diageo,guinness,40
588,2,beer,0.5,carlsberg,tuborg classic,60
588,22,cider,0.275,carlsberg,somersby,55
588,23,cider,0.275,diageo,bacardi breezer,39
588,1,beer,0.5,carlsberg,carlsberg,55
588,21,cider,0.275,cult,mokai,30
589,5,beer,0.4,diageo,guinness,40
589,4,beer,0.4,carlsberg,tuborg,20
589,3,beer,0.5,carlsberg,blanc 1664,60
589,20,cider,0.275,smirnoff,smirnoff ice,45
589,1,beer,0.5,carlsberg,carlsberg,50
590,23,cider,0.275,diageo,bacardi breezer,39
590,1,beer,0.5,carlsberg,carlsberg,60
591,3,beer,0.4,carlsberg,blanc 1664,65
591,20,cider,0.275,smirnoff,smirnoff ice,30
592,3,beer,0.4,carlsberg,blanc 1664,60
592,5,beer,0.5,diageo,guinness,40
592,20,cider,0.275,smirnoff,smirnoff ice,45
592,2,beer,0.4,carlsberg,tuborg classic,55
592,1,beer,0.4,carlsberg,carlsberg,40
593,6,beer,0.5,hancock,høker,50
593,5,beer,0.5,diageo,guinness,55
593,4,beer,0.4,carlsberg,tuborg,45
593,10,shot,0.02,underberg,underberg,25
594,23,cider,0.275,diageo,bacardi breezer,55
594,21,cider,0.275,cult,mokai,30
594,6,beer,0.4,hancock,høker,55
594,5,beer,0.5,diageo,guinness,60
595,6,beer,0.5,hancock,høker,40
595,22,cider,0.275,carlsberg,somersby,45
595,20,cider,0.275,smirnoff,smirnoff ice,55
595,21,cider,0.275,cult,mokai,50
595,10,shot,0.02,underberg,underberg,30
595,23,cider,0.275,diageo,bacardi breezer,30
595,2,beer,0.4,carlsberg,tuborg classic,50
596,20,cider,0.275,smirnoff,smirnoff ice,55
596,1,beer,0.5,carlsberg,carlsberg,55
596,23,cider,0.275,diageo,bacardi breezer,39
596,3,beer,0.5,carlsberg,blanc 1664,40
596,10,shot,0.02,underberg,underberg,35
597,6,beer,0.5,hancock,høker,50
597,23,cider,0.275,diageo,bacardi breezer,50
597,5,beer,0.4,diageo,guinness,60
597,21,cider,0.275,cult,mokai,30
598,22,cider,0.275,carlsberg,somersby,30
598,21,cider,0.275,cult,mokai,55
598,5,beer,0.5,diageo,guinness,40
598,10,shot,0.02,underberg,underberg,25
599,3,beer,0.5,carlsberg,blanc 1664,50
599,1,beer,0.4,carlsberg,carlsberg,45
600,10,shot,0.02,underberg,underberg,25
600,2,beer,0.4,carlsberg,tuborg classic,20
600,21,cider,0.275,cult,mokai,45
600,22,cider,0.275,carlsberg,somersby,39
600,5,beer,0.5,diageo,guinness,65
600,6,beer,0.4,hancock,høker,40
600,3,beer,0.4,carlsberg,blanc 1664,65
601,10,shot,0.02,underberg,underberg,30
601,4,beer,0.4,carlsberg,tuborg,45
601,20,cider,0.275,smirnoff,smirnoff ice,30
601,21,cider,0.275,cult,mokai,50
601,6,beer,0.4,hancock,høker,60
601,3,beer,0.4,carlsberg,blanc 1664,65
601,1,beer,0.4,carlsberg,carlsberg,40
602,20,cider,0.275,smirnoff,smirnoff ice,55
602,6,beer,0.4,hancock,høker,65
602,21,cider,0.275,cult,mokai,55
602,10,shot,0.02,underberg,underberg,35
602,23,cider,0.275,diageo,bacardi breezer,39
603,6,beer,0.4,hancock,høker,55
603,3,beer,0.5,carlsberg,blanc 1664,65
603,1,beer,0.4,carlsberg,carlsberg,50
604,5,beer,0.4,diageo,guinness,55
604,4,beer,0.5,carlsberg,tuborg,20
604,6,beer,0.4,hancock,høker,50
604,2,beer,0.5,carlsberg,tuborg classic,45
604,20,cider,0.275,smirnoff,smirnoff ice,39
604,22,cider,0.275,carlsberg,somersby,50
605,5,beer,0.5,diageo,guinness,40
605,2,beer,0.5,carlsberg,tuborg classic,20
605,21,cider,0.275,cult,mokai,55
605,3,beer,0.5,carlsberg,blanc 1664,55
605,6,beer,0.5,hancock,høker,50
606,4,beer,0.4,carlsberg,tuborg,55
606,5,beer,0.4,diageo,guinness,65
606,3,beer,0.5,carlsberg,blanc 1664,55
606,20,cider,0.275,smirnoff,smirnoff ice,45
606,1,beer,0.4,carlsberg,carlsberg,20
607,21,cider,0.275,cult,mokai,50
607,5,beer,0.4,diageo,guinness,65
607,6,beer,0.5,hancock,høker,55
607,20,cider,0.275,smirnoff,smirnoff ice,50
607,10,shot,0.02,underberg,underberg,30
607,22,cider,0.275,carlsberg,somersby,50
608,6,beer,0.4,hancock,høker,40
608,10,shot,0.02,underberg,underberg,35
608,23,cider,0.275,diageo,bacardi breezer,50
608,21,cider,0.275,cult,mokai,45
608,1,beer,0.4,carlsberg,carlsberg,20
608,2,beer,0.5,carlsberg,tuborg classic,50
608,3,beer,0.5,carlsberg,blanc 1664,40
609,23,cider,0.275,diageo,bacardi breezer,39
609,21,cider,0.275,cult,mokai,45
609,22,cider,0.275,carlsberg,somersby,39
609,10,shot,0.02,underberg,underberg,25
609,20,cider,0.275,smirnoff,smirnoff ice,45
609,3,beer,0.5,carlsberg,blanc 1664,65
609,1,beer,0.4,carlsberg,carlsberg,50
610,23,cider,0.275,diageo,bacardi breezer,45
610,1,beer,0.4,carlsberg,carlsberg,20
611,6,beer,0.4,hancock,høker,60
611,20,cider,0.275,smirnoff,smirnoff ice,50
611,5,beer,0.5,diageo,guinness,65
611,4,beer,0.4,carlsberg,tuborg,50
611,10,shot,0.02,underberg,underberg,30
612,10,shot,0.02,underberg,underberg,30
612,23,cider,0.275,diageo,bacardi breezer,39
612,5,beer,0.4,diageo,guinness,50
612,22,cider,0.275,carlsberg,somersby,39
612,6,beer,0.5,hancock,høker,40
613,22,cider,0.275,carlsberg,somersby,45
613,10,shot,0.02,underberg,underberg,35
613,3,beer,0.5,carlsberg,blanc 1664,40
614,22,cider,0.275,carlsberg,somersby,30
614,1,beer,0.4,carlsberg,carlsberg,20
614,3,beer,0.5,carlsberg,blanc 1664,65
614,23,cider,0.275,diageo,bacardi breezer,55
615,23,cider,0.275,diageo,bacardi breezer,55
615,2,beer,0.5,carlsberg,tuborg classic,55
615,3,beer,0.5,carlsberg,blanc 1664,60
615,6,beer,0.5,hancock,høker,60
616,4,beer,0.5,carlsberg,tuborg,40
616,1,beer,0.4,carlsberg,carlsberg,50
616,10,shot,0.02,underberg,underberg,30
616,3,beer,0.5,carlsberg,blanc 1664,50
617,2,beer,0.4,carlsberg,tuborg classic,50
617,21,cider,0.275,cult,mokai,45
617,23,cider,0.275,diageo,bacardi breezer,30
617,6,beer,0.4,hancock,høker,50
618,10,shot,0.02,underberg,underberg,35
618,23,cider,0.275,diageo,bacardi breezer,45
618,2,beer,0.5,carlsberg,tuborg classic,50
618,22,cider,0.275,carlsberg,somersby,45
618,3,beer,0.5,carlsberg,blanc 1664,50
618,5,beer,0.4,diageo,guinness,50
618,6,beer,0.5,hancock,høker,40
619,3,beer,0.4,carlsberg,blanc 1664,60
619,10,shot,0.02,underberg,underberg,25
619,1,beer,0.4,carlsberg,carlsberg,55
619,6,beer,0.4,hancock,høker,40
619,21,cider,0.275,cult,mokai,55
619,20,cider,0.275,smirnoff,smirnoff ice,50
619,4,beer,0.5,carlsberg,tuborg,45
620,2,beer,0.4,carlsberg,tuborg classic,45
620,4,beer,0.5,carlsberg,tuborg,60
620,5,beer,0.4,diageo,guinness,40
620,20,cider,0.275,smirnoff,smirnoff ice,45
620,3,beer,0.5,carlsberg,blanc 1664,65
621,20,cider,0.275,smirnoff,smirnoff ice,55
621,22,cider,0.275,carlsberg,somersby,55
621,4,beer,0.5,carlsberg,tuborg,20
621,23,cider,0.275,diageo,bacardi breezer,55
621,2,beer,0.4,carlsberg,tuborg classic,40
621,1,beer,0.4,carlsberg,carlsberg,50
622,23,cider,0.275,diageo,bacardi breezer,55
622,10,shot,0.02,underberg,underberg,25
622,22,cider,0.275,carlsberg,somersby,50
622,5,beer,0.4,diageo,guinness,65
622,1,beer,0.4,carlsberg,carlsberg,55
622,3,beer,0.4,carlsberg,blanc 1664,55
622,2,beer,0.5,carlsberg,tuborg classic,60
623,3,beer,0.4,carlsberg,blanc 1664,65
623,1,beer,0.4,carlsberg,carlsberg,55
623,21,cider,0.275,cult,mokai,30
623,6,beer,0.4,hancock,høker,65
623,20,cider,0.275,smirnoff,smirnoff ice,39
623,10,shot,0.02,underberg,underberg,35
624,20,cider,0.275,smirnoff,smirnoff ice,45
624,21,cider,0.275,cult,mokai,30
624,6,beer,0.5,hancock,høker,40
625,20,cider,0.275,smirnoff,smirnoff ice,39
625,4,beer,0.5,carlsberg,tuborg,45
625,22,cider,0.275,carlsberg,somersby,39
625,1,beer,0.4,carlsberg,carlsberg,50
625,3,beer,0.4,carlsberg,blanc 1664,55
625,10,shot,0.02,underberg,underberg,35
625,5,beer,0.5,diageo,guinness,40
626,20,cider,0.275,smirnoff,smirnoff ice,39
626,3,beer,0.4,carlsberg,blanc 1664,40
626,1,beer,0.5,carlsberg,carlsberg,45
627,23,cider,0.275,diageo,bacardi breezer,45
627,21,cider,0.275,cult,mokai,45
627,5,beer,0.5,diageo,guinness,60
627,4,beer,0.5,carlsberg,tuborg,50
627,3,beer,0.5,carlsberg,blanc 1664,40
627,10,shot,0.02,underberg,underberg,30
627,2,beer,0.4,carlsberg,tuborg classic,20
628,3,beer,0.5,carlsberg,blanc 1664,40
628,23,cider,0.275,diageo,bacardi breezer,50
628,22,cider,0.275,carlsberg,somersby,30
628,2,beer,0.5,carlsberg,tuborg classic,45
628,20,cider,0.275,smirnoff,smirnoff ice,45
629,2,beer,0.4,carlsberg,tuborg classic,55
629,4,beer,0.5,carlsberg,tuborg,50
629,23,cider,0.275,diageo,bacardi breezer,30
629,5,beer,0.4,diageo,guinness,60
630,4,beer,0.4,carlsberg,tuborg,40
630,1,beer,0.5,carlsberg,carlsberg,55
630,22,cider,0.275,carlsberg,somersby,39
630,20,cider,0.275,smirnoff,smirnoff ice,55
630,5,beer,0.4,diageo,guinness,60
630,3,beer,0.5,carlsberg,blanc 1664,40
631,3,beer,0.4,carlsberg,blanc 1664,65
631,23,cider,0.275,diageo,bacardi breezer,55
631,1,beer,0.5,carlsberg,carlsberg,55
631,4,beer,0.4,carlsberg,tuborg,55
631,21,cider,0.275,cult,mokai,55
632,5,beer,0.4,diageo,guinness,55
632,21,cider,0.275,cult,mokai,39
632,22,cider,0.275,carlsberg,somersby,30
632,23,cider,0.275,diageo,bacardi breezer,39
632,10,shot,0.02,underberg,underberg,25
633,2,beer,0.5,carlsberg,tuborg classic,50
633,3,beer,0.5,carlsberg,blanc 1664,40
633,21,cider,0.275,cult,mokai,45
633,22,cider,0.275,carlsberg,somersby,45
634,5,beer,0.4,diageo,guinness,55
634,1,beer,0.4,carlsberg,carlsberg,55
635,22,cider,0.275,carlsberg,somersby,39
635,2,beer,0.4,carlsberg,tuborg classic,45
635,4,beer,0.5,carlsberg,tuborg,50
636,21,cider,0.275,cult,mokai,50
636,10,shot,0.02,underberg,underberg,35
636,20,cider,0.275,smirnoff,smirnoff ice,45
636,4,beer,0.4,carlsberg,tuborg,60
636,2,beer,0.5,carlsberg,tuborg classic,60
636,1,beer,0.5,carlsberg,carlsberg,50
637,2,beer,0.4,carlsberg,tuborg classic,40
637,4,beer,0.4,carlsberg,tuborg,55
637,22,cider,0.275,carlsberg,somersby,50
637,5,beer,0.5,diageo,guinness,55
637,10,shot,0.02,underberg,underberg,35
638,1,beer,0.4,carlsberg,carlsberg,60
638,4,beer,0.4,carlsberg,tuborg,55
638,20,cider,0.275,smirnoff,smirnoff ice,45
638,3,beer,0.5,carlsberg,blanc 1664,50
638,5,beer,0.4,diageo,guinness,55
639,6,beer,0.4,hancock,høker,40
639,10,shot,0.02,underberg,underberg,30
639,3,beer,0.5,carlsberg,blanc 1664,55
639,1,beer,0.5,carlsberg,carlsberg,45
639,2,beer,0.4,carlsberg,tuborg classic,55
639,4,beer,0.5,carlsberg,tuborg,55
640,5,beer,0.4,diageo,guinness,60
640,2,beer,0.4,carlsberg,tuborg classic,40
640,1,beer,0.5,carlsberg,carlsberg,55
640,6,beer,0.4,hancock,høker,60
640,4,beer,0.4,carlsberg,tuborg,55
641,4,beer,0.4,carlsberg,tuborg,55
641,23,cider,0.275,diageo,bacardi breezer,45
641,22,cider,0.275,carlsberg,somersby,30
641,20,cider,0.275,smirnoff,smirnoff ice,50
641,21,cider,0.275,cult,mokai,30
641,2,beer,0.5,carlsberg,tuborg classic,40
641,10,shot,0.02,underberg,underberg,35
642,3,beer,0.5,carlsberg,blanc 1664,50
642,22,cider,0.275,carlsberg,somersby,50
642,2,beer,0.4,carlsberg,tuborg classic,40
642,6,beer,0.4,hancock,høker,50
642,4,beer,0.5,carlsberg,tuborg,60
642,10,shot,0.02,underberg,underberg,35
642,21,cider,0.275,cult,mokai,50
643,3,beer,0.5,carlsberg,blanc 1664,50
643,2,beer,0.4,carlsberg,tuborg classic,55
643,6,beer,0.4,hancock,høker,55
643,22,cider,0.275,carlsberg,somersby,45
643,1,beer,0.4,carlsberg,carlsberg,45
644,23,cider,0.275,diageo,bacardi breezer,55
644,10,shot,0.02,underberg,underberg,35
644,20,cider,0.275,smirnoff,smirnoff ice,50
644,1,beer,0.4,carlsberg,carlsberg,50
644,21,cider,0.275,cult,mokai,55
645,3,beer,0.4,carlsberg,blanc 1664,50
645,23,cider,0.275,diageo,bacardi breezer,45
645,4,beer,0.4,carlsberg,tuborg,50
646,10,shot,0.02,underberg,underberg,25
646,1,beer,0.5,carlsberg,carlsberg,60
646,23,cider,0.275,diageo,bacardi breezer,39
646,6,beer,0.4,hancock,høker,55
647,4,beer,0.5,carlsberg,tuborg,60
647,10,shot,0.02,underberg,underberg,25
648,23,cider,0.275,diageo,bacardi breezer,30
648,3,beer,0.4,carlsberg,blanc 1664,50
648,20,cider,0.275,smirnoff,smirnoff ice,30
649,3,beer,0.4,carlsberg,blanc 1664,55
649,21,cider,0.275,cult,mokai,30
650,10,shot,0.02,underberg,underberg,35
650,2,beer,0.5,carlsberg,tuborg classic,20
650,22,cider,0.275,carlsberg,somersby,30
650,5,beer,0.5,diageo,guinness,40
650,3,beer,0.4,carlsberg,blanc 1664,50
650,23,cider,0.275,diageo,bacardi breezer,39
650,4,beer,0.5,carlsberg,tuborg,20
651,4,beer,0.5,carlsberg,tuborg,55
651,21,cider,0.275,cult,mokai,55
652,1,beer,0.4,carlsberg,carlsberg,55
652,20,cider,0.275,smirnoff,smirnoff ice,50
653,10,shot,0.02,underberg,underberg,25
653,2,beer,0.5,carlsberg,tuborg classic,45
653,21,cider,0.275,cult,mokai,45
653,5,beer,0.5,diageo,guinness,65
653,1,beer,0.5,carlsberg,carlsberg,50
653,20,cider,0.275,smirnoff,smirnoff ice,39
